CODIGO CIE,CODIGO INEP,DIRETORIA,ESCOLA,MUNICIPIO,NIVEL ENSINO,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
002948,35002948,LESTE 2,PLINIO CAIADO DE CASTRO DR                                  ,SAO PAULO,ANOS INICIAIS,2.38,2.62,2.98,3.03,3.26,3.36,3.32,3.96,3.91,4.80,4.54,5.37
003098,35003098,LESTE 4,ASCANIO DE AZEVEDO CASTILHO PROF                            ,SAO PAULO,ANOS INICIAIS,3.81,3.28,4.65,3.67,4.00,4.40,3.67,4.39,5.05,4.94,5.38,4.76
003165,35003165,LESTE 4,JANDYRA VIEIRA CUNHA BARRA PROFA                            ,SAO PAULO,ANOS INICIAIS,2.63,3.64,3.69,3.47,4.23,4.50,3.59,4.92,4.57,4.91,5.43,6.45
003347,35003347,CENTRO OESTE,REYNALDO PORCHAT PROFESSOR                                  ,SAO PAULO,ANOS INICIAIS,4.54,4.46,6.54,5.64,5.19,4.76,6.00,6.49,6.18,5.72,6.22,6.84
003448,35003448,CENTRO,PEDRO II                                                    ,SAO PAULO,ANOS INICIAIS,4.25,4.32,4.86,4.10,4.50,4.49,4.65,4.15,5.67,4.69,4.50,5.71
003633,35003633,CENTRO,FARIA LIMA BRIGADEIRO                                       ,SAO PAULO,ANOS INICIAIS,4.42,3.90,4.68,4.19,5.05,5.10,5.75,4.98,6.05,6.18,5.39,5.99
003815,35003815,CENTRO SUL,FLORIANO MARECHAL                                           ,SAO PAULO,ANOS INICIAIS,3.53,3.50,3.64,4.30,3.78,4.46,5.36,4.49,6.01,5.59,6.00,5.11
004133,35004133,CENTRO OESTE,ENNIO VOSS PROFESSOR                                        ,SAO PAULO,ANOS INICIAIS,4.61,5.34,5.15,5.11,5.16,4.71,4.91,5.76,5.45,5.83,5.82,6.61
004534,35004534,SUL 1,REDUCINO DE OLIVEIRA LARA PROFESSOR                         ,SAO PAULO,ANOS INICIAIS,3.30,3.26,4.26,4.98,5.37,5.05,5.12,6.47,6.36,6.79,6.85,6.66
004601,35004601,CENTRO SUL,JULIA COLLACO FRANCA PROFESSORA                             ,SAO PAULO,ANOS INICIAIS,3.72,3.06,3.57,3.97,3.99,4.89,4.92,5.24,5.84,6.38,5.53,6.59
004819,35004819,CENTRO SUL,RAUL HUMAITA VILLA NOVA CORONEL                             ,SAO PAULO,ANOS INICIAIS,3.95,4.03,4.82,4.69,5.70,5.95,6.27,5.73,7.77,7.30,8.12,7.81
005319,35005319,SUL 3,ALEXANDRE MARCONDES FILHO SENADOR                           ,SAO PAULO,ANOS INICIAIS,2.82,3.22,3.35,3.40,3.31,5.10,4.49,6.17,6.52,5.34,5.36,6.92
005373,35005373,SUL 3,JOSE GERALDO DE LIMA PROF EE                                ,SAO PAULO,ANOS INICIAIS,,,2.16,,,,,,,,,
005423,35005423,SUL 3,CLARINA AMARAL GURGEL PROFA                                 ,SAO PAULO,ANOS INICIAIS,2.58,2.54,3.55,3.40,4.56,4.13,4.28,4.25,5.16,4.97,4.91,5.97
006038,35006038,GUARULHOS SUL,ANA MARIA CAVALLARI                                         ,GUARULHOS,ANOS INICIAIS,2.45,2.38,,,,,,,,,,
006105,35006105,GUARULHOS SUL,CARLOS MACHADO BITENCOURT MARECHAL                          ,GUARULHOS,ANOS INICIAIS,3.25,3.14,3.59,3.37,3.41,3.70,3.68,4.08,4.81,4.92,4.89,5.48
006324,35006324,GUARULHOS NORTE,SANDI MIYAKE CAPITAO AVIADOR                                ,GUARULHOS,ANOS INICIAIS,3.05,3.03,3.70,4.67,4.90,4.98,4.68,4.88,5.34,6.22,5.56,6.53
901374,35901374,SANTOS,LUIZ BENEDITINO FERREIRA                                    ,GUARUJA,ANOS INICIAIS,2.90,1.76,2.10,1.77,2.40,2.28,2.14,2.40,2.51,3.23,2.58,2.52
901556,35901556,SAO JOSE DOS CAMPOS,NELSON FERREIRA DA SILVA PROFESSOR                          ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.78,3.79,4.09,4.51,4.52,4.20,4.73,5.31,5.31,6.14,6.86,6.25
901738,35901738,CENTRO OESTE,LUIZ CINTRA DO PRADO PROFESSOR                              ,SAO PAULO,ANOS INICIAIS,3.64,4.07,4.55,4.25,3.74,4.62,3.70,4.15,4.80,4.93,4.69,4.94
901763,35901763,SUL 1,JOSE HERMENEGILDO LEONI PROFESSOR                           ,SAO PAULO,ANOS INICIAIS,4.62,4.53,4.37,4.43,3.88,4.60,5.19,5.75,5.76,5.92,5.29,5.57
901799,35901799,SUL 3,HERMINIO SACCHETTA                                          ,SAO PAULO,ANOS INICIAIS,2.07,2.19,2.74,2.43,2.42,2.71,2.39,2.93,2.57,3.84,2.89,4.75
902299,35902299,SUL 3,JOAO GOULART PRESIDENTE                                     ,SAO PAULO,ANOS INICIAIS,2.69,3.31,2.92,3.61,3.15,2.70,5.63,4.86,6.10,4.91,6.02,6.80
902524,35902524,SUL 2,CESAR YASIGI PROFESSOR                                      ,SAO PAULO,ANOS INICIAIS,2.44,2.58,2.94,2.41,3.13,0.92,4.14,4.13,5.97,5.81,5.21,4.86
902585,35902585,LESTE 1,ELYSEU SIMOES MACHADO PROFESSOR                             ,SAO PAULO,ANOS INICIAIS,3.89,3.83,4.54,4.46,4.72,4.56,4.17,4.85,5.49,5.29,5.33,5.51
902724,35902724,LESTE 3,FERNANDO MAURO PIRES DA ROCHA DEPUTADO                      ,SAO PAULO,ANOS INICIAIS,1.89,1.99,2.47,2.16,2.77,2.68,2.46,2.95,4.46,4.31,3.85,4.31
902792,35902792,LESTE 4,JULIETA FARAO PROFA                                         ,SAO PAULO,ANOS INICIAIS,3.38,2.35,2.92,3.71,4.21,4.66,3.55,5.09,5.16,5.10,3.60,5.38
902810,35902810,LESTE 4,JOZINEIDE PEREIRA GAUDINO                                   ,SAO PAULO,ANOS INICIAIS,2.18,2.01,2.51,2.58,3.50,2.93,2.52,2.54,3.03,4.57,4.65,4.62
903310,35903310,VOTORANTIM,BENEDICTO LEME VIEIRA NETO PROFESSOR                        ,SALTO DE PIRAPORA,ANOS INICIAIS,2.64,3.16,3.55,3.93,,,,,,,,
903371,35903371,JABOTICABAL,ORLANDO FRANCA DE CARVALHO PROFESSOR                        ,BEBEDOURO,ANOS INICIAIS,3.03,,,,,,,,,,,
903814,35903814,MOGI MIRIM,ARIOSTO RIBEIRO PERSICANO PROF                              ,AMPARO,ANOS INICIAIS,2.04,1.11,3.05,3.60,4.84,4.45,,4.81,7.22,5.83,7.27,5.46
904028,35904028,LIMEIRA,MANUEL ALVES CONEGO                                         ,LIMEIRA,ANOS INICIAIS,5.21,,,,,,,,,,,
905100,35905100,SAO JOSE DOS CAMPOS,MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA        ,SAO JOSE DOS CAMPOS,ANOS INICIAIS,3.65,2.77,4.07,2.81,3.91,4.58,2.19,,4.95,6.31,,6.40
905318,35905318,SOROCABA,AMELIA CESAR MACHADO DE ARAUJO PROFESSORA                   ,SOROCABA,ANOS INICIAIS,3.81,3.86,4.43,5.17,4.78,5.16,5.53,5.67,6.14,6.71,5.54,5.76
905800,35905800,RIBEIRAO PRETO,AYMAR BAPTISTA PRADO PROFESSOR DOUTOR                       ,RIBEIRAO PRETO,ANOS INICIAIS,1.45,2.06,4.92,4.53,5.91,2.82,4.65,3.52,3.93,3.47,4.30,4.13
905811,35905811,RIBEIRAO PRETO,BAUDILIO BIAGI                                              ,RIBEIRAO PRETO,ANOS INICIAIS,1.04,1.68,2.30,4.10,3.91,6.39,5.95,4.01,6.93,5.30,3.31,8.72
905975,35905975,TUPA,MARCIA NUTI MOLINA                                          ,BASTOS,ANOS INICIAIS,4.98,3.64,5.68,4.14,4.23,3.95,4.11,3.27,4.80,4.89,4.51,4.64
906268,35906268,GUARULHOS NORTE,ANNA MARIA HOEPPNER GOMES PROFESSORA                        ,GUARULHOS,ANOS INICIAIS,2.53,2.70,3.72,3.77,3.59,4.62,4.09,3.94,5.56,4.26,,
906293,35906293,SUZANO,BENEDITA DE CAMPOS MARCOLONGO PROFESSORA                    ,SUZANO,ANOS INICIAIS,4.25,3.90,4.89,5.58,5.10,4.70,4.50,5.18,5.05,4.91,6.47,5.52
906311,35906311,SUZANO,MARTHA CALIXTO CAZAGRANDE                                   ,FERRAZ DE VASCONCELOS,ANOS INICIAIS,2.02,2.56,,,,,,,,,,
906529,35906529,CENTRO OESTE,MARIA LUISA MONTEIRO DA CUNHA BIBLIOTECARIA                 ,SAO PAULO,ANOS INICIAIS,4.85,5.57,4.96,5.05,4.51,4.65,4.76,5.31,4.99,6.40,6.21,5.90
906554,35906554,SUL 2,SANTA ROSA DE LIMA                                          ,SAO PAULO,ANOS INICIAIS,2.64,3.32,3.22,3.51,3.87,3.39,3.62,3.91,4.33,5.34,4.75,4.35
906736,35906736,MOGI DAS CRUZES,MARIA LUIZA MENEZES FONSECA PROFESSORA                      ,MOGI DAS CRUZES,ANOS INICIAIS,2.39,3.09,4.35,4.61,5.79,,,,,,,
906797,35906797,NORTE 2,IZAC SILVERIO PROF                                          ,SAO PAULO,ANOS INICIAIS,3.60,2.63,4.23,3.81,4.46,5.79,4.15,5.66,4.60,6.12,5.51,6.12
906979,35906979,LINS,JOAO PEDRO DE CARVALHO NETO                                 ,LINS,ANOS INICIAIS,4.26,2.71,3.27,4.42,3.68,3.60,4.88,4.41,6.41,6.40,5.61,5.27
907029,35907029,LESTE 3,FABIO AGAZZI                                                ,SAO PAULO,ANOS INICIAIS,3.22,3.21,3.56,3.40,3.02,3.22,3.94,4.09,5.47,4.94,4.55,5.03
907397,35907397,CAMPINAS OESTE,PAUL EUGENE CHARBONNEAU PROF DOUTOR                         ,CAMPINAS,ANOS INICIAIS,1.86,2.00,2.48,2.46,2.13,3.27,3.14,4.25,4.84,4.20,4.01,5.32
907790,35907790,FRANCA,CELSO TOLEDO PROF                                           ,FRANCA,ANOS INICIAIS,4.49,4.74,5.71,5.35,6.48,5.16,4.48,5.73,7.97,6.09,8.02,6.67
908022,35908022,JACAREI,AMAURY TEIXEIRA VASQUES PROF                                ,JACAREI,ANOS INICIAIS,1.68,2.17,1.88,3.38,2.51,2.19,2.02,,,,,
038568,35038568,CARAPICUIBA,ODETTE ALGODOAL LANZARA PROFESSORA                          ,CARAPICUIBA,ANOS INICIAIS,,,,2.81,2.70,3.45,2.66,3.21,2.55,,3.11,
038600,35038600,TABOAO DA SERRA,JACQUES KLEIN                                               ,EMBU,ANOS INICIAIS,2.04,1.92,3.88,2.89,3.91,4.56,4.26,4.22,4.88,5.70,5.44,5.20
038866,35038866,APIAI,SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA                  ,APIAI,ANOS INICIAIS,2.34,3.20,3.22,3.51,3.16,2.77,3.55,4.42,5.29,6.49,4.60,4.72
038891,35038891,APIAI,ELISA DOS SANTOS PROFA                                      ,APIAI,ANOS INICIAIS,2.02,,,,,,,,,,,
039093,35039093,LESTE 4,JULIETA TERLIZZI BINDO PROFA                                ,SAO PAULO,ANOS INICIAIS,2.99,3.97,4.66,4.24,4.55,4.46,4.78,5.69,5.38,5.82,6.39,5.41
039100,35039100,LESTE 5,GASTAO STRANG PROFESSOR                                     ,SAO PAULO,ANOS INICIAIS,3.15,3.20,3.98,3.97,4.46,4.02,3.61,5.11,5.30,6.15,6.23,6.19
039500,35039500,DIADEMA,LIVIO MARCOS GUERCIA PROFESSOR                              ,DIADEMA,ANOS INICIAIS,3.75,2.65,3.62,3.07,3.43,4.11,5.28,3.85,3.83,5.67,5.05,5.40
039536,35039536,SANTO ANDRE,JULIO PIGNATARI DOUTOR                                      ,SANTO ANDRE,ANOS INICIAIS,2.57,2.99,2.74,3.68,3.71,3.04,3.63,3.11,3.51,3.30,2.63,3.07
039627,35039627,JACAREI,NEUSA TEODORO DE AZEVEDO PROFA                              ,JACAREI,ANOS INICIAIS,3.51,,2.88,4.28,4.95,,,,,,,
039861,35039861,SUMARE,YASUO SASAKI                                                ,HORTOLANDIA,ANOS INICIAIS,3.31,3.16,4.85,5.13,4.85,4.91,3.38,3.67,3.75,4.35,,
039895,35039895,CAMPINAS OESTE,BENEDICTA DE SALLES PIMENTEL WUTKE PROFESSORA               ,CAMPINAS,ANOS INICIAIS,3.33,3.14,3.29,4.23,3.81,4.92,3.42,4.12,4.31,5.03,4.69,5.54
040472,35040472,LESTE 3,ORLANDO SILVA                                               ,SAO PAULO,ANOS INICIAIS,4.24,3.26,4.47,4.54,3.78,3.37,3.18,4.14,4.30,4.42,5.15,4.54
040629,35040629,CARAPICUIBA,MARIA MARQUES DE NORONHA PROFESSORA                         ,CARAPICUIBA,ANOS INICIAIS,2.25,2.08,2.72,2.12,2.69,2.18,2.85,3.16,3.46,3.23,3.66,3.58
040997,35040997,SUL 1,CLOVIS DE OLIVEIRA PROFESSOR DOUTOR                         ,SAO PAULO,ANOS INICIAIS,,,2.37,3.60,2.83,2.56,,3.60,4.50,3.73,3.41,4.14
041208,35041208,DIADEMA,JOSE MARTINS DA SILVA DR                                    ,DIADEMA,ANOS INICIAIS,2.89,3.32,,,,,,,,,,
041233,35041233,MAUA,MARIO ALEXANDRE FARO NIERI                                  ,RIBEIRAO PIRES,ANOS INICIAIS,2.50,3.06,3.57,5.34,4.78,4.57,5.30,5.50,5.00,6.31,5.45,6.17
041506,35041506,SAO JOAO DA BOA VISTA,ABELARDO CESAR DOUTOR                                       ,ESPIRITO SANTO DO PINHAL,ANOS INICIAIS,3.28,2.99,5.53,5.24,5.96,3.84,3.72,3.92,5.75,5.52,2.97,3.96
041701,35041701,LESTE 4,MARIA LOURDES ROSARIO NEGREIROS PROFA                       ,SAO PAULO,ANOS INICIAIS,3.20,3.65,3.97,3.93,4.02,4.26,4.42,4.85,4.91,5.51,5.11,5.57
041774,35041774,SUL 3,EMILIO WARWICK KERR PASTOR                                  ,SAO PAULO,ANOS INICIAIS,0.97,,,3.27,2.87,3.30,2.80,3.71,4.40,4.79,5.11,6.17
042067,35042067,TABOAO DA SERRA,MARIA CATHARINA COMINO                                      ,TABOAO DA SERRA,ANOS INICIAIS,3.41,3.75,3.55,4.14,3.61,,,,,,,
042110,35042110,SANTOS,ARTHUR DE CAMPOS GONCALVES PROFESSOR                        ,GUARUJA,ANOS INICIAIS,,,3.46,3.84,4.68,4.79,4.60,,,4.24,4.33,4.53
042444,35042444,SOROCABA,MARINA GROHMANN SOARES FERNANDES PROFESSORA                 ,SOROCABA,ANOS INICIAIS,4.73,4.84,4.97,6.14,4.92,4.05,5.08,5.11,5.72,6.02,6.10,5.81
043205,35043205,ASSIS,JARDIM SAO FRANCISCO                                        ,CANDIDO MOTA,ANOS INICIAIS,2.98,3.72,4.10,2.12,2.35,3.33,3.78,4.58,5.39,5.50,4.56,4.72
043278,35043278,REGISTRO,BAIRRO CUBATAO                                              ,CANANEIA,ANOS INICIAIS,3.38,3.23,2.94,4.22,3.96,,,,,,,
043312,35043312,GUARULHOS NORTE,BOM PASTOR                                                  ,GUARULHOS,ANOS INICIAIS,1.74,1.74,2.28,2.58,3.14,2.91,3.59,3.63,3.74,3.05,,6.98
043369,35043369,APIAI,MINERADORA PAGLIATO                                         ,GUAPIARA,ANOS INICIAIS,3.03,,,,,,,,,,,
043771,35043771,SUL 1,JULIA DELLA CASA PAULA PROFESSORA                           ,SAO PAULO,ANOS INICIAIS,,,,,,4.13,,4.13,2.44,3.54,,
043941,35043941,SUL 3,JACOB THOMAZ ITAPURA DE MIRANDA PROF                        ,SAO PAULO,ANOS INICIAIS,,,4.22,2.64,4.11,4.61,4.90,4.80,5.32,5.76,4.98,6.01
044350,35044350,CENTRO OESTE,SAMUEL KLABIN                                               ,SAO PAULO,ANOS INICIAIS,2.49,2.64,2.48,2.94,3.02,4.00,3.33,3.08,4.54,4.41,5.14,4.81
044416,35044416,SUL 3,SAVERIO FITTIPALDI                                          ,SAO PAULO,ANOS INICIAIS,1.78,2.41,2.22,,3.14,3.37,2.91,4.12,5.06,4.42,7.30,5.96
045007,35045007,ITAQUAQUECETUBA,CARMEN NETTO DOS SANTOS PROFESSORA                          ,ITAQUAQUECETUBA,ANOS INICIAIS,1.87,2.37,1.85,2.99,3.00,4.29,2.19,4.59,4.27,,,
045445,35045445,JACAREI,MARIA APARECIDA RICO PROFA                                  ,JACAREI,ANOS INICIAIS,2.22,2.06,3.58,1.78,4.44,6.45,2.23,3.72,,5.59,5.17,4.17
046486,35046486,MAUA,MARIO LEANDRO PROFESSOR                                     ,RIBEIRAO PIRES,ANOS INICIAIS,3.18,2.56,4.03,3.04,3.23,3.85,3.31,4.25,4.96,4.58,5.56,5.18
906189,35906189,LESTE 3,BERNARDIM RIBEIRO                                           ,SAO PAULO,ANOS INICIAIS,2.81,2.93,3.81,3.37,3.03,2.72,3.31,3.29,3.72,4.42,4.56,4.98
906190,35906190,LESTE 4,FRANCISCO MIGNONE                                           ,SAO PAULO,ANOS INICIAIS,2.57,2.01,2.37,2.78,3.15,2.76,1.82,3.49,4.44,4.30,4.63,4.83
906475,35906475,TABOAO DA SERRA,VILA OLINDA II                                              ,EMBU,ANOS INICIAIS,2.31,2.27,2.46,2.64,3.29,3.67,,,5.35,,,
906608,35906608,DIADEMA,APARECIDA DONIZETE DE PAULA PROFESSORA                      ,DIADEMA,ANOS INICIAIS,4.27,4.44,5.20,5.34,5.33,6.03,5.26,4.62,6.21,6.17,6.57,6.89
907376,35907376,CAMPINAS OESTE,ALVARO COTOMACCI PROFESSOR                                  ,CAMPINAS,ANOS INICIAIS,2.16,,,,,,,,,4.55,4.33,4.04
908344,35908344,MIRACATU,JOFRE MANOEL PREFEITO                                       ,IGUAPE,ANOS INICIAIS,1.57,,,,,,,,,,,
908629,35908629,CARAPICUIBA,PAULO IDEVAR FERRAREZI SUPERVISOR                           ,CARAPICUIBA,ANOS INICIAIS,1.56,1.88,1.76,2.05,2.26,1.98,1.96,2.69,2.81,3.65,3.62,4.25
908630,35908630,CARAPICUIBA,OLIVEIRA RIBEIRO NETO                                       ,CARAPICUIBA,ANOS INICIAIS,2.63,2.15,5.42,3.90,4.29,4.31,5.61,2.94,4.78,3.83,4.79,4.69
908848,35908848,SUL 3,JOSE DUARTE JUNIOR PROFESSOR                                ,SAO PAULO,ANOS INICIAIS,2.96,2.85,3.96,4.35,4.63,5.51,5.36,6.68,5.99,5.59,5.35,6.37
908997,35908997,LESTE 4,MENOTTI DEL PICCHIA POETA                                   ,SAO PAULO,ANOS INICIAIS,3.36,3.42,3.99,4.20,3.73,4.20,4.49,4.52,6.17,6.96,6.21,5.83
909048,35909048,LESTE 1,VICTORIO NAPOLEAO OLIANI PROFESSOR                          ,SAO PAULO,ANOS INICIAIS,3.20,3.25,4.67,4.82,4.52,5.13,4.32,5.22,6.27,5.91,6.31,6.49
909129,35909129,LESTE 3,SUMIE IWATA PROFESSORA                                      ,SAO PAULO,ANOS INICIAIS,1.69,2.47,2.65,2.44,1.68,1.89,2.21,,,,,
909130,35909130,LESTE 4,INAH JACY DE CASTRO AGUIAR                                  ,SAO PAULO,ANOS INICIAIS,,,,3.35,,,,,,,,
909397,35909397,CAMPINAS OESTE,PAULO JOSE OCTAVIANO PROFESSOR                              ,CAMPINAS,ANOS INICIAIS,3.36,3.91,3.81,3.68,6.22,6.40,6.17,7.46,6.75,7.14,6.69,7.27
909634,35909634,OURINHOS,DURVALINA TEIXEIRA DA FONSECA PROFESSORA                    ,SANTA CRUZ DO RIO PARDO,ANOS INICIAIS,4.16,4.38,6.36,4.70,4.69,4.98,5.00,4.79,6.06,5.49,5.02,6.58
909816,35909816,SANTOS,EMILIO JUSTO DEPUTADO                                       ,SANTOS,ANOS INICIAIS,3.51,3.07,2.12,1.63,3.56,,,,3.33,3.78,,
910351,35910351,SUMARE,BELGICA ALLEONI BORGES PROFESSORA                           ,SUMARE,ANOS INICIAIS,2.69,3.36,2.63,3.62,4.11,4.55,2.83,3.08,3.23,4.49,3.99,4.39
910569,35910569,ITAPECERICA DA SERRA,BAIRRO NOSSA SENHORA DA CONCEICAO                           ,JUQUITIBA,ANOS INICIAIS,2.23,2.92,3.30,3.88,4.81,5.17,4.19,5.42,5.18,6.34,6.38,4.30
911288,35911288,FRANCA,JOSE RICARDO PUCCI PROF                                     ,FRANCA,ANOS INICIAIS,3.91,3.95,5.26,5.02,5.39,4.52,4.19,5.63,5.21,5.73,5.73,6.03
911537,35911537,NORTE 2,DILSON FUNARO MINISTRO                                      ,SAO PAULO,ANOS INICIAIS,1.95,2.10,3.33,2.76,2.47,2.60,2.81,4.16,,4.51,5.40,3.72
912323,35912323,ITAQUAQUECETUBA,JOAQUIM GONCALVES FERREIRA DA SILVA                         ,ITAQUAQUECETUBA,ANOS INICIAIS,2.46,2.20,3.30,3.36,3.90,3.13,3.72,6.79,6.57,5.75,4.25,4.18
912906,35912906,BRAGANCA PAULISTA,MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA          ,SOCORRO,ANOS INICIAIS,3.40,4.33,5.16,5.40,4.24,5.47,6.17,3.77,6.97,3.99,,
912924,35912924,CAMPINAS LESTE,EUNICE VIRGINIA RAMOS NAVERO PROFESSORA                     ,CAMPINAS,ANOS INICIAIS,4.35,4.32,4.32,5.87,4.78,4.00,5.46,5.25,6.72,5.35,5.24,6.80
912992,35912992,CAMPINAS OESTE,FRANCISCO BRASILEIRO                                        ,CAMPINAS,ANOS INICIAIS,4.04,3.34,3.87,,3.20,3.03,4.05,4.99,6.67,,,
914678,35914678,LESTE 4,OCTAVIO MARCONDES FERRAZ ENGENHEIRO                         ,SAO PAULO,ANOS INICIAIS,3.51,3.43,4.48,4.37,5.50,5.15,4.62,4.69,5.48,5.53,5.41,6.07
914745,35914745,SUL 2,NORBERTO ALVES RODRIGUES PROFESSOR                          ,SAO PAULO,ANOS INICIAIS,2.44,3.53,3.06,3.50,3.67,3.32,3.87,4.49,,4.25,5.21,5.45
915282,35915282,ITAPECERICA DA SERRA,BAIRRO VITALINO                                             ,JUQUITIBA,ANOS INICIAIS,2.34,3.56,3.54,4.65,4.44,4.36,5.00,5.21,4.62,5.71,5.04,6.01
916067,35916067,MARILIA,ORANE AVELINO DE SOUZA PROFA                                ,GARCA,ANOS INICIAIS,3.68,,,,,,,,,,,
916500,35916500,LESTE 2,HUGO TAKAHASHI ENG                                          ,SAO PAULO,ANOS INICIAIS,3.53,2.91,3.69,4.02,4.23,4.19,3.28,5.07,4.47,4.75,5.13,5.28
916535,35916535,LESTE 2,ROGER JULES DE CARVALHO MANGE                               ,SAO PAULO,ANOS INICIAIS,2.20,2.43,2.54,3.56,3.36,4.33,4.56,3.78,,4.40,4.62,4.79
916754,35916754,LESTE 2,PEDRO GERALDO COSTA DEPUTADO                                ,SAO PAULO,ANOS INICIAIS,2.01,2.28,2.79,2.21,3.00,2.76,3.61,3.20,3.96,4.24,3.76,4.57
916785,35916785,LESTE 3,SERGIO ROCHA KIEHL PROFESSOR                                ,SAO PAULO,ANOS INICIAIS,,,4.31,2.47,2.69,3.21,2.36,3.27,4.24,4.06,4.12,5.26
916985,35916985,SANTO ANDRE,EDEVALDO PERASSI PROFESSOR                                  ,SANTO ANDRE,ANOS INICIAIS,2.15,2.03,3.04,2.64,3.79,2.49,2.71,2.81,4.23,4.42,3.29,4.42
006385,35006385,JACAREI,WASHINGTON LUIZ PEREIRA DE SOUZA DR                         ,ARUJA,ANOS INICIAIS,4.10,3.97,3.90,4.16,3.87,4.58,,,,,,
006828,35006828,MOGI DAS CRUZES,ADELINO BORGES VIEIRA                                       ,MOGI DAS CRUZES,ANOS INICIAIS,2.20,2.18,2.92,4.46,,,,,,,,
006853,35006853,MOGI DAS CRUZES,CELIA PINHEIRO FRANCO PROFESSORA                            ,MOGI DAS CRUZES,ANOS INICIAIS,3.99,3.44,8.04,4.67,5.68,,,,,,,
006889,35006889,MOGI DAS CRUZES,AMERICO SUGAI                                               ,MOGI DAS CRUZES,ANOS INICIAIS,2.25,3.49,2.62,4.61,4.20,4.82,3.77,5.30,,,,
006919,35006919,MOGI DAS CRUZES,CAMILO FAUSTINO DE MELLO PROFESSOR                          ,MOGI DAS CRUZES,ANOS INICIAIS,2.66,2.97,3.26,3.77,3.24,4.12,4.21,5.33,5.04,4.88,4.77,4.20
007432,35007432,DIADEMA,ALDEMIR DE SOUZA CASTRO PROFESSOR                           ,DIADEMA,ANOS INICIAIS,3.38,3.45,3.80,4.66,4.34,4.94,5.71,5.49,6.52,6.47,6.88,6.49
007730,35007730,MAUA,ADELAIDE ESCOBAR BUENO PROFESSORA                           ,MAUA,ANOS INICIAIS,3.46,4.47,4.61,4.56,5.42,5.46,5.09,5.92,6.90,6.33,6.54,6.53
007857,35007857,MAUA,GIUSEPPE PISONI PADRE                                       ,RIO GRANDE DA SERRA,ANOS INICIAIS,2.55,2.15,2.93,3.19,4.08,4.27,3.32,4.45,4.86,5.32,4.85,5.46
007900,35007900,MAUA,NAYME CARDIM PROFESSORA                                     ,RIBEIRAO PIRES,ANOS INICIAIS,3.34,4.31,5.07,5.13,7.00,5.23,5.48,5.44,4.77,7.69,7.10,7.96
008023,35008023,SANTO ANDRE,GABRIEL OSCAR DE AZEVEDO ANTUNES PROFESSOR                  ,SANTO ANDRE,ANOS INICIAIS,4.67,4.47,4.82,5.37,5.61,5.40,6.65,4.25,6.39,6.94,6.42,5.62
008400,35008400,SANTO ANDRE,NICOLAU MORAES BARROS PROF                                  ,SANTO ANDRE,ANOS INICIAIS,3.22,4.95,5.24,,,,,,,,,
008459,35008459,SANTO ANDRE,WALDOMIRO GUIMARAES PROFESSOR                               ,SANTO ANDRE,ANOS INICIAIS,2.74,2.86,3.24,3.37,3.88,3.73,3.41,2.89,6.96,4.83,3.72,4.24
008734,35008734,SANTO ANDRE,FELICIO LAURITO DOUTOR                                      ,SANTO ANDRE,ANOS INICIAIS,4.34,4.88,4.88,4.56,4.08,4.58,4.38,5.15,5.62,5.91,5.06,6.71
009672,35009672,CARAPICUIBA,JOSUE MATTOS DE AGUIAR                                      ,CARAPICUIBA,ANOS INICIAIS,2.82,2.84,3.84,2.65,3.26,2.78,2.91,2.67,3.93,4.00,3.35,3.54
009702,35009702,CARAPICUIBA,OSVALDO ELCI PROFESSOR                                      ,CARAPICUIBA,ANOS INICIAIS,3.31,3.14,3.99,3.66,4.70,4.51,4.65,4.28,4.49,4.63,4.35,4.28
009738,35009738,CARAPICUIBA,HADLA FERES PROFESSORA,CARAPICUIBA,ANOS INICIAIS,,,,,,,,,,,3.38,4.45
010029,35010029,ITAPECERICA DA SERRA,ANGENOR DE OLIVEIRA POETA                                   ,ITAPECERICA DA SERRA,ANOS INICIAIS,2.38,2.58,3.41,2.82,,,,,,,,
010170,35010170,TABOAO DA SERRA,JULIETA CALDAS FERRAZ PROFESSORA                            ,TABOAO DA SERRA,ANOS INICIAIS,4.20,5.18,4.90,4.94,4.46,5.52,5.26,4.40,,,,
011642,35011642,SANTOS,ZENON CLEANTES DE MOURA PROFESSOR                           ,CUBATAO,ANOS INICIAIS,2.88,2.28,3.52,3.51,3.86,3.42,3.00,2.86,2.95,4.34,3.67,4.15
012646,35012646,GUARATINGUETA,MARIA DA CONCEICAO QUERIDO PROFA                            ,CUNHA,ANOS INICIAIS,2.49,3.64,6.18,3.76,3.45,3.92,3.19,5.04,4.16,4.87,4.72,
013407,35013407,PINDAMONHANGABA,MARIO TAVARES DOUTOR                                        ,PINDAMONHANGABA,ANOS INICIAIS,3.66,4.24,3.76,5.74,4.19,5.40,,,,,,
